pid,captureTime,userName,startInstant,totalCpuDuration,command,parentPid,hasChildren
56,1717529982.73547,None,1717525694.5140862,0.0,,4,False
116,1717529982.73547,None,1717525694.5410445,0.828125,,4,False
412,1717529982.73547,None,1717525696.0235708,0.125,,4,False
480,1717529982.73547,None,1717525701.8066006,7.515625,,808,False
600,1717529982.73547,None,1717525698.8047493,0.890625,,588,False
668,1717529982.73547,None,1717525701.836918,0.296875,,808,False
736,1717529982.73547,None,1717525700.7565405,0.0625,,588,True
744,1717529982.73547,None,1717525700.7595727,61.75,,728,False
808,1717529982.73547,None,1717525700.8569143,6.390625,,736,True
828,1717529982.73547,None,1717525700.8957403,0.078125,,736,False
836,1717529982.73547,None,1717525700.8988435,3.390625,,736,False
876,1717529982.73547,None,1717525701.896519,0.078125,,728,True
964,1717529982.73547,None,1717525701.1892738,2.875,,808,True
992,1717529982.73547,None,1717525701.212927,0.015625,,736,False
1036,1717529982.73547,None,1717525702.2080865,0.671875,,808,False
1040,1717529982.73547,None,1717525701.9226468,0.65625,,876,False
1120,1717529982.73547,None,1717525701.9826908,546.28125,,876,False
1192,1717529982.73547,DESKTOP-JII336K\claud,1717525777.138326,0.765625,C:\Users\claud\AppData\Local\Programs\Microsoft VS Code\Code.exe c:\Users\claud\.vscode\extensions\visualstudioexptteam.intellicode-api-usage-examples-0.2.8\dist\server\server.js --node-ipc --clientProcessId=13764,13764,False
1200,1717529982.73547,None,1717525702.0025072,0.03125,,808,False
1260,1717529982.73547,None,1717525702.0147717,0.03125,,808,False
1276,1717529982.73547,None,1717525702.01931,0.09375,,808,False
1284,1717529982.73547,None,1717525702.020154,0.078125,,808,False
1304,1717529982.73547,None,1717525702.0248935,0.078125,,808,False
1328,1717529982.73547,DESKTOP-JII336K\claud,1717525734.382216,0.0,C:\Program Files\AMD\CNext\CNext\cncmd.exe watch 11492,11492,False
1404,1717529982.73547,None,1717525702.0444365,0.046875,,808,False
1412,1717529982.73547,None,1717525702.044784,0.0625,,808,False
1516,1717529982.73547,None,1717525702.0671191,0.90625,,808,True
1524,1717529982.73547,None,1717525702.0683682,2.109375,,808,False
1572,1717529982.73547,DESKTOP-JII336K\claud,1717526571.6851244,1.1875,C:\Users\claud\AppData\Local\Programs\Opera GX\opera.exe --type=utility --utility-sub-type=audio.mojom.AudioService --lang=es --service-sandbox-type=audio --enable-quic --no-appcompat-clear --with-feature:address-bar-dropdown-autocompleted-domains=off --with-feature:address-bar-dropdown-unfiltered-full=off --with-feature:amazon-new-ids=on --with-feature:cashback-assistant=off --with-feature:continue-on-booking=on --with-feature:continue-on-shopping-via-amp=off --with-feature:continue-shopping=on --with-feature:continue-shopping-2=on --with-feature:continue-shopping-5=on --with-feature:continue-shopping-structured-partners=on --with-feature:feature-remote-disable-updates-testing-flag=off --with-feature:feature-remote-updates-testing-flag=on --with-feature:game-servers=off --with-feature:gx-post-mortem=on --with-feature:gx-reactinator=on --with-feature:gx-spotlight=on --with-feature:gx-video-to-phone=on --with-feature:logitech-led-support=on --with-feature:lucid-mode-hide-text=on --with-feature:panic-button=on --with-feature:password-generator=off --with-feature:play-again=on --with-feature:run-at-startup-default=on --with-feature:session-restore-attribution=on --with-feature:side-profiles=on --with-feature:sitecheck-age=on --with-feature:tiktok-panel=on --with-feature:ui-compositor-multithreaded=on --with-feature:installer-experiment-test=off --with-feature:installer-bypass-launcher=off --field-trial-handle=5588,i,17347984907249469272,7737168308851647375,262144 --variations-seed-version --mojo-platform-channel-handle=5492 /prefetch:8,13680,False
1624,1717529982.73547,None,1717525702.0942304,1.203125,,808,False
1672,1717529982.73547,None,1717525702.1070774,0.015625,,808,False
1724,1717529982.73547,None,1717525702.1199465,0.0625,,808,False
1780,1717529982.73547,None,1717525702.1295977,1.015625,,808,True
1792,1717529982.73547,None,1717525702.132358,0.03125,,808,False
1812,1717529982.73547,None,1717525702.134343,0.03125,,808,False
1836,1717529982.73547,DESKTOP-JII336K\claud,1717526571.9078157,0.484375,C:\Users\claud\AppData\Local\Programs\Opera GX\opera.exe --type=renderer --extension-process --no-appcompat-clear --with-feature:address-bar-dropdown-autocompleted-domains=off --with-feature:address-bar-dropdown-unfiltered-full=off --with-feature:amazon-new-ids=on --with-feature:cashback-assistant=off --with-feature:continue-on-booking=on --with-feature:continue-on-shopping-via-amp=off --with-feature:continue-shopping=on --with-feature:continue-shopping-2=on --with-feature:continue-shopping-5=on --with-feature:continue-shopping-structured-partners=on --with-feature:feature-remote-disable-updates-testing-flag=off --with-feature:feature-remote-updates-testing-flag=on --with-feature:game-servers=off --with-feature:gx-post-mortem=on --with-feature:gx-reactinator=on --with-feature:gx-spotlight=on --with-feature:gx-video-to-phone=on --with-feature:logitech-led-support=on --with-feature:lucid-mode-hide-text=on --with-feature:panic-button=on --with-feature:password-generator=off --with-feature:play-again=on --with-feature:run-at-startup-default=on --with-feature:session-restore-attribution=on --with-feature:side-profiles=on --with-feature:sitecheck-age=on --with-feature:tiktok-panel=on --with-feature:ui-compositor-multithreaded=on --with-feature:installer-experiment-test=off --with-feature:installer-bypass-launcher=off --lang=es --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=8 --time-ticks-at-unix-epoch=-1717525692604091 --launch-time-ticks=879299057 --field-trial-handle=6640,i,17347984907249469272,7737168308851647375,262144 --variations-seed-version --mojo-platform-channel-handle=6664 /prefetch:2,13680,False
1860,1717529982.73547,None,1717525702.1487231,0.234375,,808,False
1872,1717529982.73547,DESKTOP-JII336K\claud,1717525868.6093776,0.0625,C:\Program Files\Mozilla Firefox\firefox.exe -contentproc --channel=6588 -parentBuildID 20240526221752 -sandboxingKind 1 -prefsHandle 6708 -prefMapHandle 6604 -prefsLen 40843 -prefMapSize 252426 -win32kLockedDown -appDir C:\Program Files\Mozilla Firefox\browser - {63d859f5-b592-4105-a99c-6e5f850ba3e4} 10520 \\.\pipe\gecko-crash-server-pipe.10520 utility,10520,False
1932,1717529982.73547,None,1717525702.2245817,0.046875,,808,False
2092,1717529982.73547,None,1717525702.2409947,0.125,,808,True
2104,1717529982.73547,None,1717525702.2438035,0.0625,,808,False
2188,1717529982.73547,None,1717525702.2825165,0.0,,808,False
2224,1717529982.73547,None,1717525702.3029463,0.53125,,808,False
2324,1717529982.73547,None,1717525702.3339045,8.8125,,808,False
2332,1717529982.73547,None,1717525702.3343992,0.0625,,808,False
2340,1717529982.73547,None,1717525702.335798,0.015625,,808,False
2348,1717529982.73547,None,1717525702.337041,17.71875,,2092,False
2376,1717529982.73547,DESKTOP-JII336K\claud,1717525824.6070347,0.734375,C:\Windows\System32\RuntimeBroker.exe -Embedding,964,False
2436,1717529982.73547,None,1717525702.363656,1.015625,,4,False
2476,1717529982.73547,DESKTOP-JII336K\claud,1717528507.39035,0.375,C:\Users\claud\AppData\Local\Programs\Opera GX\opera.exe --type=renderer --no-appcompat-clear --with-feature:address-bar-dropdown-autocompleted-domains=off --with-feature:address-bar-dropdown-unfiltered-full=off --with-feature:amazon-new-ids=on --with-feature:cashback-assistant=off --with-feature:continue-on-booking=on --with-feature:continue-on-shopping-via-amp=off --with-feature:continue-shopping=on --with-feature:continue-shopping-2=on --with-feature:continue-shopping-5=on --with-feature:continue-shopping-structured-partners=on --with-feature:feature-remote-disable-updates-testing-flag=off --with-feature:feature-remote-updates-testing-flag=on --with-feature:game-servers=off --with-feature:gx-post-mortem=on --with-feature:gx-reactinator=on --with-feature:gx-spotlight=on --with-feature:gx-video-to-phone=on --with-feature:logitech-led-support=on --with-feature:lucid-mode-hide-text=on --with-feature:panic-button=on --with-feature:password-generator=off --with-feature:play-again=on --with-feature:run-at-startup-default=on --with-feature:session-restore-attribution=on --with-feature:side-profiles=on --with-feature:sitecheck-age=on --with-feature:tiktok-panel=on --with-feature:ui-compositor-multithreaded=on --with-feature:installer-experiment-test=off --with-feature:installer-bypass-launcher=off --lang=es --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=44 --time-ticks-at-unix-epoch=-1717525692604091 --launch-time-ticks=2814784645 --field-trial-handle=8720,i,17347984907249469272,7737168308851647375,262144 --variations-seed-version --mojo-platform-channel-handle=8748 /prefetch:1,13680,False
2496,1717529982.73547,None,1717525702.3721652,0.015625,,808,False
2564,1717529982.73547,None,1717525702.396922,1.015625,,808,False
2580,1717529982.73547,None,1717525702.4094408,1.0625,,808,False
2612,1717529982.73547,None,1717525703.78569,1.125,,808,False
2660,1717529982.73547,DESKTOP-JII336K\claud,1717529974.1797948,3.15625,C:\Python312\python.exe processCapture.py,14012,False
2668,1717529982.73547,None,1717525702.501188,0.140625,,808,False
2760,1717529982.73547,DESKTOP-JII336K\claud,1717525705.3926637,2.53125,C:\Windows\system32\svchost.exe -k UnistackSvcGroup -s WpnUserService,808,False
2792,1717529982.73547,DESKTOP-JII336K\claud,1717525734.444292,0.15625,C:\Windows\system32\cmd.exe /C C:\Program Files\AMD\CNext\CNext\AMDRSServ.exe,1848,True
2844,1717529982.73547,None,1717525702.6989543,0.015625,,808,False
2860,1717529982.73547,DESKTOP-JII336K\claud,1717525734.4495652,0.015625,\??\C:\Windows\system32\conhost.exe 0x4,2792,False
2896,1717529982.73547,None,1717525702.750122,1.265625,,808,False
2940,1717529982.73547,None,1717525702.7557423,6.484375,,808,False
2988,1717529982.73547,DESKTOP-JII336K\claud,1717529209.479119,0.078125,C:\Program Files\Mozilla Firefox\firefox.exe -contentproc --channel=2560 -childID 26 -isForBrowser -prefsHandle 4664 -prefMapHandle 7628 -prefsLen 34441 -prefMapSize 252426 -jsInitHandle 1484 -jsInitLen 231800 -parentBuildID 20240526221752 -win32kLockedDown -appDir C:\Program Files\Mozilla Firefox\browser - {4028dee7-07db-483f-aa69-cbec5e887627} 10520 \\.\pipe\gecko-crash-server-pipe.10520 tab,10520,False
2992,1717529982.73547,None,1717525702.7912283,0.734375,,808,False
3032,1717529982.73547,None,1717525702.9726815,0.0,,808,False
3056,1717529982.73547,None,1717525703.7847815,0.015625,,808,False
3088,1717529982.73547,None,1717525703.7823331,0.015625,,808,False
3152,1717529982.73547,DESKTOP-JII336K\claud,1717526569.7999048,0.09375,C:\Users\claud\AppData\Local\Programs\Opera GX\109.0.5097.108\opera_crashreporter.exe --type=crashpad-handler /prefetch:4 --monitor-self-annotation=ptype=crashpad-handler --database=C:\Users\claud\AppData\Roaming\Opera Software\Opera GX Stable\Crash Reports --crash-count-file=C:\Users\claud\AppData\Roaming\Opera Software\Opera GX Stable\crash_count.txt --url=https://crashstats-collector.opera.com/collector/submit --annotation=channel=Stable --annotation=plat=Win64 --annotation=prod=OperaDesktopGX --annotation=ver=109.0.5097.108 --initial-client-data=0x1fc,0x200,0x204,0x1f8,0x208,0x7ff8e6e5b350,0x7ff8e6e5b360,0x7ff8e6e5b370,13680,False
3172,1717529982.73547,None,1717525703.390741,1.765625,,808,False
3284,1717529982.73547,None,1717525703.5349028,6.3125,,808,False
3340,1717529982.73547,None,1717525703.5642269,0.0,,808,False
3352,1717529982.73547,None,1717525703.5645523,0.0625,,808,False
3380,1717529982.73547,DESKTOP-JII336K\claud,1717526571.0682569,0.9375,C:\Users\claud\AppData\Local\Programs\Opera GX\opera.exe --type=renderer --no-appcompat-clear --with-feature:address-bar-dropdown-autocompleted-domains=off --with-feature:address-bar-dropdown-unfiltered-full=off --with-feature:amazon-new-ids=on --with-feature:cashback-assistant=off --with-feature:continue-on-booking=on --with-feature:continue-on-shopping-via-amp=off --with-feature:continue-shopping=on --with-feature:continue-shopping-2=on --with-feature:continue-shopping-5=on --with-feature:continue-shopping-structured-partners=on --with-feature:feature-remote-disable-updates-testing-flag=off --with-feature:feature-remote-updates-testing-flag=on --with-feature:game-servers=off --with-feature:gx-post-mortem=on --with-feature:gx-reactinator=on --with-feature:gx-spotlight=on --with-feature:gx-video-to-phone=on --with-feature:logitech-led-support=on --with-feature:lucid-mode-hide-text=on --with-feature:panic-button=on --with-feature:password-generator=off --with-feature:play-again=on --with-feature:run-at-startup-default=on --with-feature:session-restore-attribution=on --with-feature:side-profiles=on --with-feature:sitecheck-age=on --with-feature:tiktok-panel=on --with-feature:ui-compositor-multithreaded=on --with-feature:installer-experiment-test=off --with-feature:installer-bypass-launcher=off --lang=es --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=12 --time-ticks-at-unix-epoch=-1717525692604091 --launch-time-ticks=878461464 --field-trial-handle=3280,i,17347984907249469272,7737168308851647375,262144 --variations-seed-version --mojo-platform-channel-handle=3312 /prefetch:1,13680,False
3396,1717529982.73547,None,1717525703.5873413,0.109375,,808,False
3496,1717529982.73547,None,1717525703.6149657,2.5625,,808,False
3504,1717529982.73547,None,1717525703.6160054,6.546875,,808,False
3572,1717529982.73547,None,1717525703.641755,0.109375,,808,False
3608,1717529982.73547,DESKTOP-JII336K\claud,1717525734.7781355,0.578125,C:\Program Files\WindowsApps\Microsoft.DesktopAppInstaller_1.22.11261.0_x64__8wekyb3d8bbwe\WindowsPackageManagerServer.exe -Embedding,964,False
3628,1717529982.73547,None,1717525703.662958,0.015625,,808,False
3660,1717529982.73547,None,1717526519.1073976,0.0625,,808,False
3716,1717529982.73547,None,1717525703.6921926,0.0,,808,False
3728,1717529982.73547,DESKTOP-JII336K\claud,1717526570.3010504,1.046875,C:\Users\claud\AppData\Local\Programs\Opera GX\opera.exe --type=utility --utility-sub-type=storage.mojom.StorageService --lang=es --service-sandbox-type=service --enable-quic --no-appcompat-clear --with-feature:address-bar-dropdown-autocompleted-domains=off --with-feature:address-bar-dropdown-unfiltered-full=off --with-feature:amazon-new-ids=on --with-feature:cashback-assistant=off --with-feature:continue-on-booking=on --with-feature:continue-on-shopping-via-amp=off --with-feature:continue-shopping=on --with-feature:continue-shopping-2=on --with-feature:continue-shopping-5=on --with-feature:continue-shopping-structured-partners=on --with-feature:feature-remote-disable-updates-testing-flag=off --with-feature:feature-remote-updates-testing-flag=on --with-feature:game-servers=off --with-feature:gx-post-mortem=on --with-feature:gx-reactinator=on --with-feature:gx-spotlight=on --with-feature:gx-video-to-phone=on --with-feature:logitech-led-support=on --with-feature:lucid-mode-hide-text=on --with-feature:panic-button=on --with-feature:password-generator=off --with-feature:play-again=on --with-feature:run-at-startup-default=on --with-feature:session-restore-attribution=on --with-feature:side-profiles=on --with-feature:sitecheck-age=on --with-feature:tiktok-panel=on --with-feature:ui-compositor-multithreaded=on --with-feature:installer-experiment-test=off --with-feature:installer-bypass-launcher=off --field-trial-handle=2248,i,17347984907249469272,7737168308851647375,262144 --variations-seed-version --mojo-platform-channel-handle=2340 /prefetch:8,13680,False
3748,1717529982.73547,DESKTOP-JII336K\claud,1717528506.3820488,1.9375,C:\Users\claud\AppData\Local\Programs\Opera GX\opera.exe --type=renderer --no-appcompat-clear --start-stack-profiler --with-feature:address-bar-dropdown-autocompleted-domains=off --with-feature:address-bar-dropdown-unfiltered-full=off --with-feature:amazon-new-ids=on --with-feature:cashback-assistant=off --with-feature:continue-on-booking=on --with-feature:continue-on-shopping-via-amp=off --with-feature:continue-shopping=on --with-feature:continue-shopping-2=on --with-feature:continue-shopping-5=on --with-feature:continue-shopping-structured-partners=on --with-feature:feature-remote-disable-updates-testing-flag=off --with-feature:feature-remote-updates-testing-flag=on --with-feature:game-servers=off --with-feature:gx-post-mortem=on --with-feature:gx-reactinator=on --with-feature:gx-spotlight=on --with-feature:gx-video-to-phone=on --with-feature:logitech-led-support=on --with-feature:lucid-mode-hide-text=on --with-feature:panic-button=on --with-feature:password-generator=off --with-feature:play-again=on --with-feature:run-at-startup-default=on --with-feature:session-restore-attribution=on --with-feature:side-profiles=on --with-feature:sitecheck-age=on --with-feature:tiktok-panel=on --with-feature:ui-compositor-multithreaded=on --with-feature:installer-experiment-test=off --with-feature:installer-bypass-launcher=off --lang=es --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=43 --time-ticks-at-unix-epoch=-1717525692604091 --launch-time-ticks=2813776656 --field-trial-handle=3756,i,17347984907249469272,7737168308851647375,262144 --variations-seed-version --mojo-platform-channel-handle=8236 /prefetch:1,13680,False
3876,1717529982.73547,None,1717525703.7891595,0.8125,,808,False
3916,1717529982.73547,None,1717525703.751522,0.25,,808,False
3932,1717529982.73547,None,1717525703.7541933,4.046875,,808,False
3940,1717529982.73547,None,1717525703.7553513,2.1875,,808,True
4036,1717529982.73547,None,1717525703.7753973,0.046875,,808,False
4044,1717529982.73547,None,1717525706.5573514,0.390625,,808,False
4052,1717529982.73547,None,1717525703.7780545,0.015625,,808,False
4088,1717529982.73547,None,1717525703.782056,0.65625,,808,False
4124,1717529982.73547,None,1717525703.8021803,83.5625,,808,False
4140,1717529982.73547,None,1717525703.8029296,0.03125,,808,True
4180,1717529982.73547,None,1717525703.808058,0.046875,,808,False
4200,1717529982.73547,None,1717525703.8186553,0.09375,,808,False
4224,1717529982.73547,None,1717525703.8345015,0.015625,,808,True
4232,1717529982.73547,None,1717525703.8420193,0.078125,,808,False
4252,1717529982.73547,None,1717525703.8501036,0.1875,,808,False
4272,1717529982.73547,None,1717525703.8578205,0.015625,,808,False
4480,1717529982.73547,DESKTOP-JII336K\claud,1717525717.084478,19.609375,C:\Program Files\WindowsApps\Microsoft.WindowsStore_22404.1401.2.0_x64__8wekyb3d8bbwe\WinStore.App.exe -ServerName:App.AppXc75wvwned5vhz4xyxxecvgdjhdkgsdza.mca,964,False
4540,1717529982.73547,None,1717525703.9395995,0.03125,,808,False
4584,1717529982.73547,DESKTOP-JII336K\claud,1717525823.024076,0.34375,C:\Windows\System32\svchost.exe -k UnistackSvcGroup,808,False
4592,1717529982.73547,DESKTOP-JII336K\claud,1717525705.2975163,32.796875,E:\SteamLibrary\steamapps\common\wallpaper_engine\wallpaper32.exe -safe -silent -service,4140,True
4704,1717529982.73547,DESKTOP-JII336K\claud,1717525866.4383671,0.03125,C:\Program Files\Mozilla Firefox\firefox.exe -contentproc --channel=5344 -parentBuildID 20240526221752 -sandboxingKind 0 -prefsHandle 4844 -prefMapHandle 5212 -prefsLen 40793 -prefMapSize 252426 -win32kLockedDown -appDir C:\Program Files\Mozilla Firefox\browser - {3974dbc6-560f-408e-b6c7-b5d52829338f} 10520 \\.\pipe\gecko-crash-server-pipe.10520 utility,10520,False
4792,1717529982.73547,DESKTOP-JII336K\claud,1717526133.0082514,14.3125,C:\Program Files\Mozilla Firefox\firefox.exe -contentproc --channel=6928 -childID 15 -isForBrowser -prefsHandle 7612 -prefMapHandle 5932 -prefsLen 34256 -prefMapSize 252426 -jsInitHandle 1484 -jsInitLen 231800 -parentBuildID 20240526221752 -win32kLockedDown -appDir C:\Program Files\Mozilla Firefox\browser - {5817eb4a-d0d7-4a6e-9fac-cf099db7c9d8} 10520 \\.\pipe\gecko-crash-server-pipe.10520 tab,10520,False
4984,1717529982.73547,None,1717525704.1739924,1.40625,,4224,True
5000,1717529982.73547,None,1717525704.1835177,0.0625,,4984,False
5004,1717529982.73547,None,1717525705.4127576,2.828125,,808,True
5052,1717529982.73547,DESKTOP-JII336K\claud,1717525705.3302693,1.34375,C:\Windows\system32\svchost.exe -k UnistackSvcGroup -s CDPUserSvc,808,False
5056,1717529982.73547,None,1717529974.1144457,0.046875,,5004,False
5148,1717529982.73547,DESKTOP-JII336K\claud,1717525705.4232132,0.46875,taskhostw.exe {222A245B-E637-4AE9-A93F-A59CA119A75E},1516,False
5204,1717529982.73547,None,1717525704.3094797,23.3125,,964,False
5676,1717529982.73547,None,1717525704.591194,0.0,,808,False
5688,1717529982.73547,None,1717525704.6066566,1.34375,,808,False
5748,1717529982.73547,DESKTOP-JII336K\claud,1717526571.8265681,1.65625,C:\Users\claud\AppData\Local\Programs\Opera GX\opera.exe --type=renderer --extension-process --no-appcompat-clear --with-feature:address-bar-dropdown-autocompleted-domains=off --with-feature:address-bar-dropdown-unfiltered-full=off --with-feature:amazon-new-ids=on --with-feature:cashback-assistant=off --with-feature:continue-on-booking=on --with-feature:continue-on-shopping-via-amp=off --with-feature:continue-shopping=on --with-feature:continue-shopping-2=on --with-feature:continue-shopping-5=on --with-feature:continue-shopping-structured-partners=on --with-feature:feature-remote-disable-updates-testing-flag=off --with-feature:feature-remote-updates-testing-flag=on --with-feature:game-servers=off --with-feature:gx-post-mortem=on --with-feature:gx-reactinator=on --with-feature:gx-spotlight=on --with-feature:gx-video-to-phone=on --with-feature:logitech-led-support=on --with-feature:lucid-mode-hide-text=on --with-feature:panic-button=on --with-feature:password-generator=off --with-feature:play-again=on --with-feature:run-at-startup-default=on --with-feature:session-restore-attribution=on --with-feature:side-profiles=on --with-feature:sitecheck-age=on --with-feature:tiktok-panel=on --with-feature:ui-compositor-multithreaded=on --with-feature:installer-experiment-test=off --with-feature:installer-bypass-launcher=off --lang=es --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=6 --time-ticks-at-unix-epoch=-1717525692604091 --launch-time-ticks=879221214 --field-trial-handle=3908,i,17347984907249469272,7737168308851647375,262144 --variations-seed-version --mojo-platform-channel-handle=6020 /prefetch:2,13680,False
5816,1717529982.73547,DESKTOP-JII336K\claud,1717525723.8624313,0.359375,C:\Program Files (x86)\Common Files\Java\Java Update\jusched.exe,5564,False
5952,1717529982.73547,DESKTOP-JII336K\claud,1717525705.3591475,1.09375,sihost.exe,1780,False
5968,1717529982.73547,DESKTOP-JII336K\claud,1717525705.4243722,43.890625,C:\Program Files (x86)\MSI Afterburner\MSIAfterburner.exe /s,1516,False
6068,1717529982.73547,DESKTOP-JII336K\claud,1717526571.1880312,2.46875,C:\Users\claud\AppData\Local\Programs\Opera GX\opera.exe --type=renderer --extension-process --no-appcompat-clear --with-feature:address-bar-dropdown-autocompleted-domains=off --with-feature:address-bar-dropdown-unfiltered-full=off --with-feature:amazon-new-ids=on --with-feature:cashback-assistant=off --with-feature:continue-on-booking=on --with-feature:continue-on-shopping-via-amp=off --with-feature:continue-shopping=on --with-feature:continue-shopping-2=on --with-feature:continue-shopping-5=on --with-feature:continue-shopping-structured-partners=on --with-feature:feature-remote-disable-updates-testing-flag=off --with-feature:feature-remote-updates-testing-flag=on --with-feature:game-servers=off --with-feature:gx-post-mortem=on --with-feature:gx-reactinator=on --with-feature:gx-spotlight=on --with-feature:gx-video-to-phone=on --with-feature:logitech-led-support=on --with-feature:lucid-mode-hide-text=on --with-feature:panic-button=on --with-feature:password-generator=off --with-feature:play-again=on --with-feature:run-at-startup-default=on --with-feature:session-restore-attribution=on --with-feature:side-profiles=on --with-feature:sitecheck-age=on --with-feature:tiktok-panel=on --with-feature:ui-compositor-multithreaded=on --with-feature:installer-experiment-test=off --with-feature:installer-bypass-launcher=off --lang=es --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=15 --time-ticks-at-unix-epoch=-1717525692604091 --launch-time-ticks=878582685 --field-trial-handle=3984,i,17347984907249469272,7737168308851647375,262144 --variations-seed-version --mojo-platform-channel-handle=4016 /prefetch:2,13680,False
6152,1717529982.73547,DESKTOP-JII336K\claud,1717525705.433643,0.390625,taskhostw.exe USER,1516,False
6200,1717529982.73547,DESKTOP-JII336K\claud,1717525705.4597695,0.84375,C:\Program Files (x86)\RivaTuner Statistics Server\RTSS.exe /s,1516,True
6272,1717529982.73547,None,1717525706.5793047,0.03125,,808,False
6396,1717529982.73547,None,1717525705.5167508,0.0,,808,True
6424,1717529982.73547,DESKTOP-JII336K\claud,1717526572.3543289,4.96875,C:\Users\claud\AppData\Local\Programs\Opera GX\opera.exe --type=renderer --extension-process --no-appcompat-clear --with-feature:address-bar-dropdown-autocompleted-domains=off --with-feature:address-bar-dropdown-unfiltered-full=off --with-feature:amazon-new-ids=on --with-feature:cashback-assistant=off --with-feature:continue-on-booking=on --with-feature:continue-on-shopping-via-amp=off --with-feature:continue-shopping=on --with-feature:continue-shopping-2=on --with-feature:continue-shopping-5=on --with-feature:continue-shopping-structured-partners=on --with-feature:feature-remote-disable-updates-testing-flag=off --with-feature:feature-remote-updates-testing-flag=on --with-feature:game-servers=off --with-feature:gx-post-mortem=on --with-feature:gx-reactinator=on --with-feature:gx-spotlight=on --with-feature:gx-video-to-phone=on --with-feature:logitech-led-support=on --with-feature:lucid-mode-hide-text=on --with-feature:panic-button=on --with-feature:password-generator=off --with-feature:play-again=on --with-feature:run-at-startup-default=on --with-feature:session-restore-attribution=on --with-feature:side-profiles=on --with-feature:sitecheck-age=on --with-feature:tiktok-panel=on --with-feature:ui-compositor-multithreaded=on --with-feature:installer-experiment-test=off --with-feature:installer-bypass-launcher=off --lang=es --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=17 --time-ticks-at-unix-epoch=-1717525692604091 --launch-time-ticks=879749022 --field-trial-handle=7052,i,17347984907249469272,7737168308851647375,262144 --variations-seed-version --mojo-platform-channel-handle=7644 /prefetch:2,13680,False
6448,1717529982.73547,None,1717525825.915056,0.71875,,808,False
6516,1717529982.73547,DESKTOP-JII336K\claud,1717526571.2055056,1.453125,C:\Users\claud\AppData\Local\Programs\Opera GX\opera.exe --type=renderer --no-appcompat-clear --start-stack-profiler --with-feature:address-bar-dropdown-autocompleted-domains=off --with-feature:address-bar-dropdown-unfiltered-full=off --with-feature:amazon-new-ids=on --with-feature:cashback-assistant=off --with-feature:continue-on-booking=on --with-feature:continue-on-shopping-via-amp=off --with-feature:continue-shopping=on --with-feature:continue-shopping-2=on --with-feature:continue-shopping-5=on --with-feature:continue-shopping-structured-partners=on --with-feature:feature-remote-disable-updates-testing-flag=off --with-feature:feature-remote-updates-testing-flag=on --with-feature:game-servers=off --with-feature:gx-post-mortem=on --with-feature:gx-reactinator=on --with-feature:gx-spotlight=on --with-feature:gx-video-to-phone=on --with-feature:logitech-led-support=on --with-feature:lucid-mode-hide-text=on --with-feature:panic-button=on --with-feature:password-generator=off --with-feature:play-again=on --with-feature:run-at-startup-default=on --with-feature:session-restore-attribution=on --with-feature:side-profiles=on --with-feature:sitecheck-age=on --with-feature:tiktok-panel=on --with-feature:ui-compositor-multithreaded=on --with-feature:installer-experiment-test=off --with-feature:installer-bypass-launcher=off --lang=es --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=16 --time-ticks-at-unix-epoch=-1717525692604091 --launch-time-ticks=878600149 --field-trial-handle=4136,i,17347984907249469272,7737168308851647375,262144 --variations-seed-version --mojo-platform-channel-handle=4148 /prefetch:1,13680,False
6596,1717529982.73547,DESKTOP-JII336K\claud,1717525705.5785067,5.421875,ctfmon.exe,6396,False
6660,1717529982.73547,None,1717525705.603616,2.34375,,808,False
